time_min,Output_pct,ScaledInput_degC,degC_per_h,CumulOut_degC
53.066280166666665,0,70.2,40.32285409084352,80.90229030619592
53.149622666666666,0,70.2,39.91363647065273,80.90229030619592
53.233095166666665,0,70.3,40.192676913648576,80.90229030619592
53.31659966666667,0,70.3,39.65929804585901,80.90229030619592
53.4002665,0,70.4,39.812762100915556,80.90229030619592
53.483929999999994,0,70.5,39.15702210771231,80.90229030619592
53.567580666666665,0,70.6,39.188075278829245,80.90229030619592
53.65126783333333,0,70.6,39.90248624077253,80.90229030619592
53.734782333333335,0,70.6,39.809615026636656,80.90229030619592
53.81818783333333,0,70.7,39.62309590976362,80.90229030619592
53.9019555,0,70.7,39.3435621222235,80.90229030619592
53.98606916666667,0,70.8,38.96889133661671,80.90229030619592
54.06971816666666,0,70.8,38.502569621526504,80.90229030619592
54.153258666666666,0,70.9,38.72009293989741,80.90229030619592
54.236893333333335,0,70.9,38.132646302675006,80.90229030619592
54.320448,0,71.0,38.23162947821578,80.90229030619592
54.403929500000004,0,71.0,37.520185017291546,80.90229030619592
54.48740366666667,0,71.1,37.4948167937043,80.90229030619592
54.57159166666667,0,71.2,37.438824198855954,80.90229030619592
54.65429866666666,0,71.2,38.131752928622724,80.90229030619592
54.73793083333334,0,71.3,38.792425118782006,80.90229030619592
54.82159133333333,0,71.3,38.64197007454136,80.90229030619592
54.905484333333334,0,71.4,39.17757750014983,80.90229030619592
54.9884285,0,71.4,38.898670612716025,80.90229030619592
55.072541666666666,0,71.5,38.586814516297736,80.90229030619592
55.1551015,0,71.5,38.24391988477528,80.90229030619592
55.23868066666667,0,71.6,37.868362539836006,80.90229030619592
55.32209266666667,0,71.6,37.46011141571866,80.90229030619592
55.405612833333336,0,71.7,37.73935508121313,80.90229030619592
55.48902433333333,0,71.7,37.20720172185244,80.90229030619592
55.572592,0,71.8,37.362414696858735,80.90229030619592
55.65618133333333,0,71.9,38.20184548865407,80.90229030619592
55.73953766666666,0,71.9,38.23358009204115,80.90229030619592
55.82355083333333,0,72.0,38.23435381832598,80.90229030619592
55.90725583333334,0,72.0,38.20296620321646,80.90229030619592
55.99058983333334,0,72.0,38.856531783254155,80.90229030619592
56.073921666666664,0,72.1,39.41933418337606,80.90229030619592
56.157689833333336,0,72.1,39.884804658019604,80.90229030619592
56.24142366666666,0,72.2,39.54422658509271,80.90229030619592
56.32492033333334,0,72.3,39.88966510424726,80.90229030619592
56.40825533333333,0,72.3,39.423984585185245,80.90229030619592
56.491814,0,72.4,39.644850049819645,80.90229030619592
56.575211,0,72.5,39.05453494883387,80.90229030619592
56.658584166666664,0,72.5,39.15151056560935,80.90229030619592
56.74191716666666,0,72.5,39.21713441120097,80.90229030619592
56.82543616666666,0,72.6,39.25238257023035,80.90229030619592
56.90891583333334,0,72.7,39.25339048833932,80.90229030619592
56.9923535,0,72.8,38.499335345466704,80.90229030619592
57.0759205,0,72.8,37.715290363203664,80.90229030619592
57.15920333333334,0,72.8,37.62048766962452,80.90229030619592
57.242847833333336,0,72.9,36.71166094777317,80.90229030619592
57.32624783333333,0,72.9,36.48922483625028,80.90229030619592
57.40988433333334,0,73.0,36.953753144268774,80.90229030619592
57.49324716666667,0,73.0,36.606554919860464,80.90229030619592
57.576714833333334,0,73.1,36.227465355444636,80.90229030619592
57.66020066666667,0,73.1,36.598051912392116,80.90229030619592
57.743629999999996,0,73.2,36.93806329071921,80.90229030619592
57.82722416666667,0,73.2,36.468967056784024,80.90229030619592
57.9114175,0,73.2,35.96951739485697,80.90229030619592
57.99492983333334,0,73.3,36.219337202708516,80.90229030619592
58.07831266666666,0,73.4,37.21934225330816,80.90229030619592
58.16190783333334,0,73.4,37.46983905186335,80.90229030619592
58.24549116666667,0,73.5,37.68991113984683,80.90229030619592
58.32907616666667,0,73.6,37.87794934670676,80.90229030619592
58.41265516666667,0,73.6,37.31665417039996,80.90229030619592
58.496238999999996,0,73.6,37.50446569435938,80.90229030619592
58.579839666666665,0,73.7,36.944358113128054,80.90229030619592
58.66342816666666,0,73.8,36.41440273456142,80.90229030619592
58.746564,0,73.8,35.9168578440849,80.90229030619592
58.829904000000006,0,73.8,36.169164256290586,80.90229030619592
58.91342516666666,0,73.9,35.67085026297,80.90229030619592
58.996796833333335,0,74.0,35.1381701497022,80.90229030619592
59.08036166666667,0,74.0,34.5749194818781,80.90229030619592
59.16395333333334,0,74.1,34.762677878190296,80.90229030619592
59.24756466666666,0,74.1,34.200293351020655,80.90229030619592
59.33121466666667,0,74.1,34.385965028838044,80.90229030619592
59.4147225,0,74.2,34.5475229592081,80.90229030619592
59.4981065,0,74.2,34.79653257804605,80.90229030619592
